Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,Category,Product_Name,Sales,Quantity,Discount,Profit,Ship_Mode
ORD-10610,2024-04-10,2024-04-11,CUST-3001,James Adams,Corporate,West,Furniture,Desk,4751.69,8,0.2,-62.52,Same Day
ORD-10611,2023-01-28,2023-01-30,CUST-7269,Cassidy Johnson,Home Office,East,Technology,Monitor,168.02,1,0.0,29.33,Second Class
ORD-10612,2023-07-26,2023-07-29,CUST-9157,Heather Thomas,Corporate,East,Furniture,Desk,3123.7,2,0.3,306.69,First Class
ORD-10613,2023-05-02,2023-05-06,CUST-8374,James Hill,Corporate,West,Office Supplies,Folder,108.0,1,0.3,12.96,Same Day
ORD-10614,2023-06-18,2023-06-22,CUST-8056,Scott Smith,Consumer,East,Furniture,Chair,183.64,9,0.2,31.43,Same Day
ORD-10615,2023-06-10,2023-06-15,CUST-1913,Charles Chavez,Corporate,East,Furniture,Chair,2852.9,8,0.3,54.14,Same Day
ORD-10616,2023-01-29,2023-02-03,CUST-1739,Bruce Jones,Consumer,East,Office Supplies,Stapler,3092.36,6,0.2,93.14,First Class
ORD-10617,2023-12-20,2023-12-23,CUST-7749,Sarah Phillips,Corporate,North,Office Supplies,Folder,153.96,6,0.3,-11.65,Second Class
ORD-10618,2023-03-09,2023-03-16,CUST-5995,Tasha Martinez,Consumer,East,Technology,Monitor,3247.45,10,0.0,901.48,Second Class
ORD-10619,2024-03-07,2024-03-10,CUST-1334,Lisa Barrett,Home Office,West,Technology,Printer,1644.06,8,0.3,69.07,Standard Class
ORD-10620,2023-04-13,2023-04-19,CUST-4373,Michelle Dunn,Corporate,West,Furniture,Sofa,2860.36,6,0.0,721.04,First Class
ORD-10621,2023-03-19,2023-03-26,CUST-9779,Chase Simmons,Consumer,East,Technology,Printer,1511.61,7,0.1,187.8,First Class
ORD-10622,2023-04-05,2023-04-11,CUST-2552,Mary Lopez,Home Office,East,Technology,Keyboard,4981.21,7,0.1,777.78,First Class
ORD-10623,2023-03-20,2023-03-26,CUST-5945,Robert Ramirez,Home Office,East,Technology,Printer,4009.9,8,0.3,-190.73,Same Day
ORD-10624,2024-06-11,2024-06-15,CUST-9971,Kelsey Moore,Consumer,North,Office Supplies,Folder,1580.5,7,0.3,-58.77,Second Class
ORD-10625,2024-06-29,2024-07-06,CUST-8106,Janet Allen,Home Office,North,Office Supplies,Stapler,1080.5,8,0.2,199.13,Second Class
ORD-10626,2024-02-25,2024-02-28,CUST-2055,Stephen Schneider,Home Office,South,Furniture,Sofa,755.76,3,0.2,121.7,Same Day
ORD-10627,2023-04-27,2023-04-29,CUST-4144,Anna Walters,Consumer,South,Furniture,Bookshelf,3237.29,5,0.1,328.48,First Class
ORD-10628,2023-02-07,2023-02-09,CUST-3610,Meghan Singleton,Corporate,South,Furniture,Sofa,2807.93,7,0.3,173.33,Standard Class
ORD-10629,2024-05-12,2024-05-19,CUST-1326,Savannah Flores,Consumer,North,Furniture,Bookshelf,3300.18,3,0.0,960.18,First Class
ORD-10630,2023-04-03,2023-04-07,CUST-3302,Jerry Jarvis,Consumer,North,Office Supplies,Paper,4338.52,7,0.2,511.59,Standard Class
ORD-10631,2023-04-03,2023-04-05,CUST-3003,Jason Andersen,Corporate,East,Office Supplies,Folder,4749.38,9,0.2,351.99,Same Day
ORD-10632,2023-08-08,2023-08-11,CUST-8200,Kristina Ford,Corporate,East,Office Supplies,Pen,4678.79,4,0.1,124.94,Standard Class
ORD-10633,2024-05-01,2024-05-07,CUST-5036,Michael Bowers,Corporate,South,Furniture,Desk,1886.03,2,0.2,163.02,First Class
ORD-10634,2024-11-09,2024-11-16,CUST-1895,John Graham,Home Office,South,Furniture,Bookshelf,4110.4,1,0.0,1070.22,First Class
ORD-10635,2023-08-31,2023-09-07,CUST-8248,Christopher Baker,Corporate,North,Office Supplies,Stapler,1560.16,6,0.0,286.64,Same Day
ORD-10636,2023-06-14,2023-06-18,CUST-6196,Tracy Wilson,Home Office,West,Furniture,Bookshelf,469.45,4,0.2,1.22,Standard Class
ORD-10637,2023-12-07,2023-12-13,CUST-7920,Jackson Buck,Consumer,South,Furniture,Chair,4119.52,8,0.3,347.01,First Class
ORD-10638,2023-01-29,2023-02-05,CUST-1853,Willie Martin,Home Office,South,Office Supplies,Notebook,1772.24,10,0.2,112.21,Same Day
ORD-10639,2023-03-26,2023-03-27,CUST-3585,Nicole Hart,Consumer,South,Office Supplies,Pen,35.32,4,0.2,1.0,Same Day
ORD-10640,2024-08-30,2024-09-06,CUST-6367,Thomas Diaz,Corporate,South,Furniture,Sofa,2402.26,3,0.2,-15.93,Standard Class
ORD-10641,2023-01-24,2023-01-29,CUST-4747,Amanda Dillon,Consumer,West,Furniture,Bookshelf,925.81,7,0.1,4.8,Second Class
ORD-10642,2023-06-02,2023-06-03,CUST-7028,Adriana Mahoney,Consumer,North,Furniture,Table,267.92,10,0.3,13.42,Standard Class
ORD-10643,2024-12-31,2025-01-02,CUST-4121,Carl Dunn,Corporate,East,Office Supplies,Folder,2187.09,8,0.3,-153.91,Same Day
ORD-10644,2023-10-17,2023-10-23,CUST-4102,Brian Simmons,Corporate,South,Furniture,Table,2167.92,4,0.1,539.38,Same Day
ORD-10645,2023-09-12,2023-09-15,CUST-8506,David Young,Consumer,North,Technology,Laptop,1465.16,5,0.1,226.25,Same Day
ORD-10646,2024-12-26,2024-12-30,CUST-5198,Michael Werner,Consumer,North,Technology,Keyboard,4872.51,7,0.1,868.93,Standard Class
ORD-10647,2024-11-17,2024-11-24,CUST-1745,Samuel Martinez,Consumer,East,Technology,Keyboard,4656.7,8,0.2,927.54,Same Day
ORD-10648,2023-09-24,2023-09-26,CUST-9253,Jeremiah Cannon,Corporate,East,Furniture,Sofa,3362.88,3,0.0,656.17,Same Day
ORD-10649,2023-04-30,2023-05-03,CUST-1723,Kristina Oliver,Consumer,West,Technology,Laptop,1600.24,9,0.3,-103.3,First Class
ORD-10650,2023-09-28,2023-10-03,CUST-6128,Crystal Vance,Corporate,South,Office Supplies,Paper,4632.66,5,0.2,478.24,First Class
ORD-10651,2023-06-02,2023-06-03,CUST-4766,Kayla Hamilton,Consumer,North,Office Supplies,Stapler,3823.1,3,0.3,-331.44,Same Day
ORD-10652,2024-05-21,2024-05-22,CUST-8233,Brandon Avila,Corporate,West,Furniture,Table,3535.7,7,0.0,1056.47,Same Day
ORD-10653,2023-07-28,2023-08-04,CUST-5654,Bryan Price,Consumer,South,Furniture,Chair,4232.27,3,0.0,581.52,First Class
ORD-10654,2023-03-20,2023-03-22,CUST-9161,Randall Wilson,Home Office,North,Office Supplies,Folder,1077.73,1,0.1,112.2,First Class
ORD-10655,2023-04-19,2023-04-26,CUST-6300,Nicole Ferguson,Consumer,North,Technology,Keyboard,3412.94,2,0.3,-22.56,Standard Class
ORD-10656,2023-02-14,2023-02-20,CUST-8423,Jeremy Williams,Corporate,South,Furniture,Sofa,2281.2,5,0.0,301.93,Second Class
ORD-10657,2024-09-08,2024-09-12,CUST-2516,Kylie Nash,Corporate,East,Technology,Keyboard,1629.39,1,0.0,304.35,Second Class
ORD-10658,2024-02-17,2024-02-20,CUST-3525,Jose Jones,Consumer,East,Technology,Mouse,464.16,4,0.1,45.08,Same Day
ORD-10659,2023-04-09,2023-04-16,CUST-7020,Gabriel Ford,Home Office,South,Furniture,Bookshelf,4520.6,10,0.1,405.77,Same Day
ORD-10660,2024-03-08,2024-03-15,CUST-7033,Leslie Johnson,Home Office,South,Furniture,Sofa,2392.67,10,0.3,-185.3,Same Day
ORD-10661,2024-11-23,2024-11-25,CUST-3540,Amy Hubbard,Corporate,North,Office Supplies,Stapler,482.88,9,0.2,93.35,First Class
ORD-10662,2023-05-11,2023-05-17,CUST-5921,Nathan Frank,Consumer,West,Furniture,Sofa,414.33,8,0.2,-5.32,First Class
ORD-10663,2024-02-27,2024-02-28,CUST-8612,Krista Martin,Home Office,East,Office Supplies,Notebook,2763.95,1,0.0,491.05,First Class
ORD-10664,2024-11-08,2024-11-12,CUST-3941,Brittany Patrick,Consumer,West,Furniture,Desk,427.21,9,0.0,33.53,Standard Class
ORD-10665,2024-04-10,2024-04-17,CUST-8371,Lauren Scott,Home Office,East,Technology,Mouse,4386.24,5,0.2,424.6,First Class
ORD-10666,2023-04-19,2023-04-23,CUST-9755,Darlene Rivas,Consumer,North,Technology,Monitor,941.74,10,0.2,158.12,Same Day
ORD-10667,2024-11-04,2024-11-10,CUST-8974,Jack Scott,Corporate,East,Technology,Laptop,875.24,8,0.3,63.85,Same Day
ORD-10668,2023-01-17,2023-01-23,CUST-4083,Lee Farley,Consumer,South,Furniture,Chair,642.95,1,0.1,17.99,Same Day
ORD-10669,2024-04-19,2024-04-21,CUST-8765,Alan Roberts,Corporate,North,Office Supplies,Pen,3255.7,7,0.1,70.07,Standard Class
ORD-10670,2024-04-05,2024-04-10,CUST-4975,Kara Navarro,Consumer,East,Technology,Monitor,3699.13,8,0.3,66.11,Same Day
ORD-10671,2024-08-15,2024-08-20,CUST-5764,Janet Hughes,Consumer,West,Technology,Keyboard,59.21,7,0.3,6.64,Same Day
ORD-10672,2023-03-04,2023-03-09,CUST-1311,Steve Mahoney,Corporate,East,Furniture,Desk,2963.38,10,0.3,-124.53,Standard Class
ORD-10673,2024-10-23,2024-10-26,CUST-8345,Jason Hartman,Home Office,West,Furniture,Sofa,4447.92,2,0.3,247.63,Standard Class
ORD-10674,2024-06-03,2024-06-05,CUST-6556,Brittany Underwood,Home Office,West,Technology,Keyboard,3636.52,8,0.2,216.47,Second Class
ORD-10675,2023-06-15,2023-06-20,CUST-4394,John Mcdonald,Corporate,North,Furniture,Sofa,4799.82,6,0.3,479.69,Same Day
ORD-10676,2024-03-01,2024-03-05,CUST-5975,Sarah May,Consumer,South,Technology,Monitor,1013.43,10,0.3,-75.78,Standard Class
ORD-10677,2024-05-30,2024-05-31,CUST-2043,Richard Reyes,Corporate,West,Technology,Keyboard,4406.91,6,0.1,192.49,Standard Class
ORD-10678,2023-12-15,2023-12-22,CUST-6820,Nicolas Davis,Consumer,East,Office Supplies,Pen,621.03,4,0.3,-22.07,Second Class
ORD-10679,2024-03-24,2024-03-31,CUST-8489,Candice Pittman,Consumer,North,Office Supplies,Folder,3029.36,2,0.0,853.24,Standard Class
ORD-10680,2024-01-06,2024-01-08,CUST-5786,William Whitney,Home Office,West,Office Supplies,Notebook,2546.38,3,0.0,681.71,Same Day
ORD-10681,2023-05-06,2023-05-13,CUST-4307,Patricia Price,Corporate,West,Office Supplies,Notebook,788.39,6,0.2,122.04,Standard Class
ORD-10682,2024-01-17,2024-01-23,CUST-7799,Sean Vega,Corporate,South,Technology,Mouse,1719.77,9,0.1,36.65,Second Class
ORD-10683,2024-02-24,2024-02-28,CUST-9456,Daniel Jones,Home Office,East,Office Supplies,Stapler,3940.33,3,0.3,13.21,Standard Class
ORD-10684,2023-11-19,2023-11-23,CUST-3692,Danielle Roberts,Corporate,North,Furniture,Table,3855.36,9,0.0,274.48,Same Day
ORD-10685,2024-11-28,2024-12-04,CUST-5986,Melissa Richards,Home Office,East,Technology,Monitor,4514.51,1,0.2,247.51,First Class
ORD-10686,2024-04-01,2024-04-07,CUST-4360,Charles Wagner,Home Office,West,Technology,Keyboard,4503.04,10,0.1,788.36,First Class
ORD-10687,2023-12-09,2023-12-13,CUST-3064,Mark Manning,Home Office,East,Office Supplies,Stapler,3881.49,5,0.0,229.95,Second Class
ORD-10688,2023-06-13,2023-06-14,CUST-1456,Chad Evans,Home Office,East,Technology,Printer,2767.89,9,0.2,385.46,Second Class
ORD-10689,2023-09-23,2023-09-29,CUST-9314,Tamara Carlson,Corporate,North,Furniture,Sofa,4935.03,2,0.0,1285.06,Standard Class
ORD-10690,2023-08-30,2023-09-06,CUST-9737,Stephanie Neal,Home Office,South,Office Supplies,Notebook,2254.71,10,0.0,368.16,First Class
ORD-10691,2024-06-16,2024-06-22,CUST-5057,Hailey Greene,Consumer,East,Furniture,Bookshelf,3341.27,10,0.1,596.71,Second Class
ORD-10692,2023-03-05,2023-03-09,CUST-3130,Joseph Sullivan,Corporate,South,Furniture,Sofa,507.98,7,0.3,-40.39,Same Day
ORD-10693,2024-08-21,2024-08-25,CUST-7937,Jessica Smith,Corporate,West,Technology,Keyboard,3390.58,7,0.3,400.1,Same Day
ORD-10694,2024-12-22,2024-12-27,CUST-9669,Mark Ward,Consumer,South,Technology,Monitor,2538.81,8,0.3,-171.76,Same Day
ORD-10695,2023-05-02,2023-05-07,CUST-7694,Philip Allen,Consumer,North,Furniture,Chair,3737.55,9,0.2,674.34,First Class
ORD-10696,2024-01-19,2024-01-22,CUST-5816,Rebecca Whitehead,Corporate,North,Office Supplies,Paper,220.61,3,0.0,31.52,Second Class
ORD-10697,2024-05-15,2024-05-16,CUST-3004,Sherry Jones,Home Office,East,Technology,Printer,2120.35,5,0.2,8.26,Standard Class
ORD-10698,2024-01-22,2024-01-26,CUST-3175,Janet Barron,Consumer,West,Technology,Mouse,2416.26,5,0.3,302.21,Same Day
ORD-10699,2024-11-11,2024-11-16,CUST-7711,Matthew Powell,Corporate,South,Office Supplies,Stapler,761.93,6,0.0,190.45,Same Day
ORD-10700,2023-06-19,2023-06-25,CUST-1406,Kara Gray,Home Office,East,Furniture,Desk,248.18,8,0.2,27.67,Standard Class
ORD-10701,2024-06-18,2024-06-20,CUST-8796,Rebecca Dunn,Home Office,North,Office Supplies,Folder,444.06,10,0.0,128.48,Standard Class
ORD-10702,2023-09-09,2023-09-16,CUST-8278,Kevin Fitzgerald,Consumer,East,Office Supplies,Folder,915.12,1,0.2,134.24,Same Day
ORD-10703,2024-02-29,2024-03-01,CUST-9649,Anne Carter,Corporate,West,Office Supplies,Notebook,2467.54,1,0.2,146.21,First Class
ORD-10704,2023-07-07,2023-07-10,CUST-2468,Jamie Smith,Consumer,East,Technology,Laptop,4899.33,9,0.1,349.51,Same Day
ORD-10705,2023-03-01,2023-03-04,CUST-7388,Robert Rodriguez,Consumer,East,Office Supplies,Pen,313.39,6,0.1,2.13,Second Class
ORD-10706,2024-09-03,2024-09-08,CUST-4874,Robert Burch,Corporate,West,Furniture,Bookshelf,1304.51,2,0.0,131.29,Standard Class
ORD-10707,2023-01-30,2023-02-03,CUST-4829,Peter Moore,Consumer,East,Furniture,Chair,1605.32,9,0.3,-134.26,Standard Class
ORD-10708,2024-04-01,2024-04-02,CUST-9199,Sharon Ramsey,Consumer,South,Technology,Printer,3264.72,3,0.2,300.55,First Class
ORD-10709,2024-07-22,2024-07-26,CUST-1684,Alicia Page,Consumer,West,Office Supplies,Pen,3914.48,9,0.3,549.35,First Class
ORD-10710,2024-11-27,2024-12-01,CUST-6757,Christopher Chase,Home Office,South,Office Supplies,Pen,22.7,8,0.2,2.26,First Class
ORD-10711,2024-02-09,2024-02-15,CUST-3014,James Thompson,Consumer,East,Technology,Monitor,3701.13,10,0.0,463.23,Same Day
ORD-10712,2024-12-25,2024-12-29,CUST-5473,Patricia Taylor,Consumer,East,Technology,Printer,2534.0,6,0.2,275.68,First Class
ORD-10713,2023-05-17,2023-05-23,CUST-1033,Caitlin Diaz,Home Office,West,Technology,Mouse,4795.78,6,0.0,1335.65,Standard Class
ORD-10714,2024-10-26,2024-11-01,CUST-2270,Kyle Parrish,Home Office,North,Technology,Monitor,2077.55,8,0.3,71.74,Same Day
ORD-10715,2024-12-14,2024-12-15,CUST-3044,Joseph Green,Corporate,East,Office Supplies,Notebook,1777.91,7,0.2,83.01,Second Class
ORD-10716,2024-12-27,2024-12-30,CUST-4137,Victoria Thompson,Consumer,East,Furniture,Chair,1123.17,1,0.2,134.94,Second Class
ORD-10717,2024-12-21,2024-12-27,CUST-4425,Stephanie Anderson,Consumer,South,Technology,Mouse,4837.14,1,0.2,354.12,Same Day
ORD-10718,2024-11-06,2024-11-12,CUST-3875,Molly Marshall,Consumer,South,Technology,Keyboard,2854.13,8,0.1,393.72,Standard Class
ORD-10719,2024-11-25,2024-11-26,CUST-9731,Shannon Jones,Home Office,East,Technology,Keyboard,4669.15,4,0.2,-9.51,Same Day
ORD-10720,2024-02-21,2024-02-24,CUST-2994,John Robertson,Home Office,West,Technology,Mouse,3212.01,1,0.2,186.74,Same Day
ORD-10721,2024-03-06,2024-03-11,CUST-8354,Natalie Marshall,Corporate,North,Furniture,Desk,3799.93,4,0.0,454.03,Same Day
ORD-10722,2023-08-20,2023-08-26,CUST-7943,Theresa Young,Consumer,South,Technology,Keyboard,427.41,10,0.0,127.18,Second Class
ORD-10723,2023-01-25,2023-01-30,CUST-6477,Gregory Hernandez,Corporate,South,Technology,Keyboard,1567.81,2,0.0,266.51,Standard Class
ORD-10724,2023-08-31,2023-09-01,CUST-8184,Lisa Bradford,Consumer,West,Furniture,Table,4794.84,1,0.2,383.2,Standard Class
ORD-10725,2024-12-11,2024-12-12,CUST-3089,Kevin Jones,Consumer,West,Technology,Laptop,4585.24,7,0.2,791.05,Standard Class
ORD-10726,2024-07-26,2024-07-27,CUST-5831,Haley Lowe,Corporate,West,Furniture,Desk,3138.4,2,0.0,688.54,Standard Class
ORD-10727,2024-04-20,2024-04-27,CUST-8014,Robert Martinez,Home Office,North,Office Supplies,Stapler,1180.9,10,0.0,192.9,First Class
ORD-10728,2023-01-13,2023-01-18,CUST-2106,Paul Costa,Home Office,South,Office Supplies,Notebook,2281.3,6,0.1,61.6,Second Class
ORD-10729,2024-03-31,2024-04-02,CUST-4983,Lonnie Walls,Consumer,North,Office Supplies,Folder,1296.3,7,0.3,105.2,Standard Class
ORD-10730,2024-07-08,2024-07-15,CUST-3385,Madison Marshall,Consumer,West,Technology,Keyboard,2930.92,9,0.2,81.47,First Class
ORD-10731,2024-06-03,2024-06-10,CUST-1894,Tiffany Green,Corporate,East,Office Supplies,Paper,1469.5,1,0.1,21.06,Second Class
ORD-10732,2024-12-12,2024-12-18,CUST-8657,Justin Johnson,Home Office,East,Technology,Monitor,3930.61,6,0.1,656.27,First Class
ORD-10733,2023-02-13,2023-02-17,CUST-4594,Tiffany Foley,Consumer,South,Office Supplies,Paper,2105.1,3,0.0,344.34,Second Class
ORD-10734,2024-01-20,2024-01-22,CUST-7558,Mrs. Amanda Green,Consumer,North,Furniture,Desk,1081.43,8,0.2,164.18,First Class
ORD-10735,2024-03-26,2024-03-28,CUST-6896,Michael Smith,Consumer,North,Technology,Laptop,1802.28,9,0.0,154.28,Second Class
ORD-10736,2024-07-21,2024-07-23,CUST-3925,Ronald Navarro,Consumer,North,Technology,Keyboard,887.25,5,0.1,75.38,Second Class
ORD-10737,2023-04-24,2023-04-27,CUST-4444,Cynthia Mendoza,Corporate,West,Furniture,Chair,124.55,3,0.3,7.94,Second Class
ORD-10738,2023-03-08,2023-03-09,CUST-3366,Catherine Brown,Consumer,South,Furniture,Bookshelf,3311.33,9,0.3,396.02,Second Class
ORD-10739,2023-09-08,2023-09-09,CUST-4098,Tanya Newman,Home Office,East,Office Supplies,Stapler,3477.88,6,0.3,501.67,Second Class
ORD-10740,2024-08-21,2024-08-25,CUST-4428,Steven Smith,Home Office,North,Furniture,Table,285.23,5,0.1,60.72,Same Day
ORD-10741,2024-10-22,2024-10-29,CUST-9342,Regina Alvarez,Corporate,West,Office Supplies,Folder,343.07,9,0.3,30.13,Same Day
ORD-10742,2024-05-21,2024-05-25,CUST-5396,Yesenia Smith,Home Office,West,Technology,Keyboard,3568.18,9,0.3,281.57,Standard Class
ORD-10743,2023-11-10,2023-11-14,CUST-7178,Catherine Fuentes,Home Office,South,Technology,Monitor,4476.53,8,0.1,443.06,First Class
ORD-10744,2023-12-27,2023-12-29,CUST-1674,David Stevens,Corporate,East,Furniture,Desk,442.1,2,0.2,27.02,Same Day
ORD-10745,2024-01-27,2024-01-28,CUST-3942,Erin Thompson,Corporate,South,Furniture,Sofa,2173.88,6,0.3,-45.1,First Class
ORD-10746,2024-06-09,2024-06-14,CUST-2280,Marcus Price,Corporate,South,Office Supplies,Notebook,1808.28,2,0.2,290.5,Standard Class
ORD-10747,2024-11-22,2024-11-25,CUST-5096,Kevin Caldwell,Corporate,East,Technology,Laptop,1813.98,9,0.1,151.36,Second Class
ORD-10748,2023-11-03,2023-11-06,CUST-6679,Karen Crosby,Corporate,West,Office Supplies,Folder,4990.02,9,0.2,-238.85,Standard Class
ORD-10749,2023-08-03,2023-08-07,CUST-4829,Sara Shelton,Home Office,West,Furniture,Desk,4946.59,3,0.3,-213.22,Same Day
ORD-10750,2024-12-15,2024-12-19,CUST-4433,Amy Morton,Corporate,West,Furniture,Chair,1579.11,4,0.3,146.12,Standard Class
ORD-10751,2023-01-10,2023-01-14,CUST-6810,Michael Martin,Corporate,South,Furniture,Table,2895.99,3,0.2,538.19,Same Day
ORD-10752,2023-01-24,2023-01-29,CUST-1527,David Lopez,Consumer,South,Furniture,Sofa,3818.95,9,0.2,120.37,First Class
ORD-10753,2023-07-29,2023-08-02,CUST-2043,Bobby French,Home Office,West,Office Supplies,Folder,4570.49,10,0.3,662.92,Second Class
ORD-10754,2023-04-17,2023-04-23,CUST-3910,Beverly Steele,Consumer,West,Furniture,Chair,1657.63,8,0.2,-44.24,Standard Class
ORD-10755,2023-10-26,2023-11-01,CUST-9591,Catherine Wilson,Consumer,West,Technology,Monitor,366.07,7,0.2,0.54,Standard Class
ORD-10756,2023-04-24,2023-04-26,CUST-9789,April Bailey,Corporate,West,Furniture,Desk,75.01,6,0.3,-0.17,Standard Class
ORD-10757,2024-12-27,2025-01-02,CUST-8778,Ricky Woods,Consumer,East,Furniture,Table,667.06,4,0.2,38.72,Second Class
ORD-10758,2024-02-13,2024-02-18,CUST-5044,Kelly Vasquez,Home Office,East,Office Supplies,Stapler,1391.7,1,0.1,155.08,Same Day
ORD-10759,2024-04-12,2024-04-15,CUST-5873,Jared Padilla,Corporate,South,Furniture,Sofa,2889.14,2,0.2,322.36,Same Day
ORD-10760,2024-11-05,2024-11-07,CUST-2565,Leah Buchanan,Corporate,North,Technology,Monitor,4501.82,7,0.3,-17.26,Second Class
ORD-10761,2023-03-10,2023-03-16,CUST-4559,Charles Jones,Corporate,West,Technology,Keyboard,4415.13,9,0.2,515.09,Standard Class
ORD-10762,2023-06-18,2023-06-21,CUST-4397,Joseph Reed,Home Office,North,Furniture,Chair,3781.88,9,0.2,198.64,Same Day
ORD-10763,2024-02-13,2024-02-20,CUST-4185,Tina Adams,Corporate,North,Technology,Laptop,3201.56,8,0.3,-45.1,Standard Class
ORD-10764,2024-04-20,2024-04-24,CUST-8558,Mr. Jonathan Phillips MD,Consumer,North,Furniture,Chair,3551.32,3,0.2,417.54,Second Class
ORD-10765,2023-01-19,2023-01-24,CUST-2646,Zachary Ibarra,Consumer,East,Office Supplies,Stapler,718.47,5,0.1,30.64,Standard Class
ORD-10766,2024-01-02,2024-01-04,CUST-4549,Keith Lewis,Home Office,North,Office Supplies,Stapler,858.9,1,0.2,-9.99,Second Class
ORD-10767,2023-11-12,2023-11-16,CUST-1858,Donna Parks,Home Office,North,Furniture,Chair,4185.78,9,0.0,618.05,Standard Class
ORD-10768,2023-01-17,2023-01-21,CUST-1457,Erin Murphy,Consumer,East,Furniture,Table,4645.53,6,0.1,232.26,Second Class
ORD-10769,2023-02-15,2023-02-19,CUST-9396,Tammy Suarez,Consumer,East,Office Supplies,Notebook,1118.43,2,0.1,202.44,First Class
ORD-10770,2023-05-04,2023-05-06,CUST-4502,Joshua Davidson,Consumer,East,Office Supplies,Pen,3130.87,9,0.3,421.82,First Class
ORD-10771,2024-04-14,2024-04-16,CUST-2081,Kimberly Riley,Home Office,East,Technology,Laptop,2022.65,6,0.0,297.93,First Class
ORD-10772,2024-05-26,2024-05-27,CUST-9784,Patrick Young,Home Office,South,Technology,Laptop,4429.59,7,0.2,628.5,First Class
ORD-10773,2024-10-12,2024-10-19,CUST-6209,Courtney Davis,Home Office,West,Technology,Printer,1635.28,7,0.1,135.75,Standard Class
ORD-10774,2024-10-17,2024-10-23,CUST-4808,David Camacho,Home Office,North,Furniture,Chair,3050.5,10,0.3,-13.44,Second Class
ORD-10775,2024-03-14,2024-03-21,CUST-4990,Mary Casey,Home Office,North,Technology,Printer,3799.53,2,0.2,34.57,Standard Class
ORD-10776,2024-10-19,2024-10-20,CUST-4900,Ashley Ingram,Home Office,West,Technology,Keyboard,2503.66,4,0.1,235.19,First Class
ORD-10777,2023-10-23,2023-10-30,CUST-1388,Rebecca Hodges,Consumer,East,Technology,Keyboard,1601.34,1,0.3,99.3,First Class
ORD-10778,2024-01-26,2024-01-31,CUST-6269,Rachel Reynolds MD,Consumer,West,Technology,Monitor,2705.77,4,0.1,411.32,Standard Class
ORD-10779,2023-05-25,2023-05-27,CUST-3057,Dawn Campbell,Consumer,South,Technology,Mouse,368.52,4,0.0,76.87,Second Class
ORD-10780,2023-07-22,2023-07-24,CUST-7947,Anna Bradley,Consumer,South,Technology,Printer,409.26,8,0.2,-3.67,First Class
ORD-10781,2024-05-07,2024-05-08,CUST-6891,Ashley Rogers,Corporate,West,Furniture,Desk,2252.39,4,0.2,373.01,Second Class
ORD-10782,2024-05-08,2024-05-09,CUST-7249,Ricky Porter,Corporate,North,Furniture,Sofa,2125.03,10,0.3,191.43,First Class
ORD-10783,2023-11-10,2023-11-14,CUST-5640,Katie Browning,Corporate,West,Office Supplies,Folder,780.94,3,0.2,35.23,Standard Class
ORD-10784,2023-01-05,2023-01-06,CUST-9203,Melissa Peters,Home Office,East,Furniture,Table,3580.02,4,0.1,819.94,Same Day
